Unnamed: 0,day,has_5,km8_id,cuadricula_id,area_id,profile,point_id,lng,lat,formatted_address,location_type,applicant_id,user,legal_guardian_id,email,$identify,click_dashboard_menu,click_reg_user-log-in_log-in-button,click_school_pin,close_school_profile,favorite_school_from_list,favorite_school_from_listFavorites,login,map_filter_click,map_grade_click,menu_explore,menu_favorites,open_school_profile,open_school_profile3,outside_close_school_profile,remove_favorite_school_from_list,remove_favorite_school_from_listFavorites,sp_school_leadership,sp_school_performance,sp_school_photo,sp_school_price,sp_school_programs,sp_school_students
3032,16,1,329,204,815,3,16294,-74.103038,4.738823,"Cra. 110 # 133-12, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237152,29be8872-aad0-49a5-b6c7-6a375275b51c,212954,users_produccion_jardines3033@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,16,1,330,205,818,2,16345,-74.0791118,4.7317953,"Cra. 79a #137a79, Bogotá, Colombia",ROOFTOP,237153,134262c0-9f46-488c-9c7d-e2d4b7f54a05,212955,users_produccion_jardines3034@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3034,16,1,331,206,822,5,16440,-74.0599823,4.7276862,"Cl. 138 #55-38, Bogotá, Colombia",ROOFTOP,237154,ef501fdd-296b-4594-9a0a-628e30ac8a68,212956,users_produccion_jardines3035@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,16,1,332,207,828,5,16550,-74.0411616,4.7373847,"Cra. 16d # 155A-6, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237155,02518ca6-a460-425c-bda0-7eee3300747e,212957,users_produccion_jardines3036@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,16,1,333,208,831,1,16602,-74.02785,4.74219,"Cl. 165 # 8D-17, Usaquén, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237156,bf04c320-b5a6-4ce2-bec6-7ed760d3b8a1,212958,users_produccion_jardines3037@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3037,16,1,336,211,841,1,16803,-74.2669773,4.744337,"Cra. 12 #23a-50, Madrid, Cundinamarca, Colombia",ROOFTOP,237157,b871e105-105d-4546-89ba-4308668e4101,212959,users_produccion_jardines3038@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3038,16,1,341,216,861,3,17215,-74.11886,4.745999,"Cra. 147b #134A-47, Bogotá, Colombia",ROOFTOP,237158,a2bc63e7-720b-4333-96cf-822768c0c4b6,212960,users_produccion_jardines3039@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,16,1,342,217,865,4,17298,-74.099087,4.745377,"Cra. 108a # 141A-10, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237159,01d3e74c-81d8-4ce7-bb3d-bc0d067efeb7,212961,users_produccion_jardines3040@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3040,16,1,343,218,869,5,17377,-74.08836,4.748355,"Cl. 151 # 99-3, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237160,30231b6c-29e3-4e5c-9ea3-6c6911ad0558,212962,users_produccion_jardines3041@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,16,1,344,219,873,2,17447,-74.0642921,4.7472645,"Av. Boyacá #163-10, Bogotá, Colombia",ROOFTOP,237161,407afd44-1e95-466d-8150-fcdc7c670d45,212963,users_produccion_jardines3042@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3042,16,1,345,220,877,3,17525,-74.0475494,4.7467339,"Cra. 45 #165-79, Bogotá, Colombia",RANGE_INTERPOLATED,237162,0298f1be-5b94-444f-9592-5b81bda4d33c,212964,users_produccion_jardines3043@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,16,1,346,221,883,3,17653,-74.0290484,4.7578818,"Cl. 181b #8-23, Bogotá, Colombia",ROOFTOP,237163,0e8bf36d-e6b6-4f7c-9071-8b5e792c439c,212965,users_produccion_jardines3044@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,16,1,353,228,909,1,18163,-74.0865026,4.7674378,"Avenida Calle 153 #103b-70, Suba, Bogotá, Cundinamarca, Colombia",ROOFTOP,237164,ca05687a-720e-4a1a-8821-6ec04ff53c7e,212966,users_produccion_jardines3045@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3045,16,1,354,229,916,5,18301,-74.0559119,4.7762502,"Calle 145a #13a63, Bogotá, Colombia",ROOFTOP,237165,34a24732-71eb-48fd-9eb9-7a0721d8c4ed,212967,users_produccion_jardines3046@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,16,1,355,230,919,3,18373,-74.0491361,4.7729316,"Cl. 195 #50-75, Bogotá, Colombia",ROOFTOP,237166,abf67440-dc7b-4c27-ba71-f4b0de22d589,212968,users_produccion_jardines3047@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3047,16,1,356,231,924,2,18469,-74.0260537,4.7771087,"Cl. 200 #7-2, Bogotá, Colombia",RANGE_INTERPOLATED,237167,60573b3f-2964-44c3-b07d-f660c0622674,212969,users_produccion_jardines3048@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,16,1,361,236,942,3,18823,-74.092342,4.7868562,"Av. la Conejera #5, Bogotá, Colombia",ROOFTOP,237168,fe89bc86-c4d7-4eee-90d2-85d9154496ab,212970,users_produccion_jardines3049@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3049,16,1,363,238,952,1,19022,-74.0547125,4.790808,"Cl 212 #5465, Bogotá, Colombia",ROOFTOP,237169,c1fedbd9-e312-4acd-90fd-011e629e022e,212971,users_produccion_jardines3050@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,16,1,364,239,956,4,19107,-74.040141,4.7922969,"Avenida 45 # 215-9, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237170,4da4b1f9-d3c6-446f-8dc3-6f6d9cf947ea,212972,users_produccion_jardines3051@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,16,1,365,240,959,3,19173,-74.0304335,4.7945076,"Cra. 7 #218, Bogotá, Colombia",ROOFTOP,237171,39ca59ae-3b49-4aab-bb2f-36cb5ea110e8,212973,users_produccion_jardines3052@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,16,1,373,248,991,1,19804,-74.0468867,4.810452,"Cl. 235 #52-66, Bogotá, Colombia",RANGE_INTERPOLATED,237172,7dd93a8a-3820-48cb-a57c-b6e89be61df0,212974,users_produccion_jardines3053@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3053,16,1,382,257,1027,5,20521,-74.050392,4.823537,"Cl. 239a # 72-56, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237173,f0b8cbdd-f587-4cc8-a716-e1a41f781658,212975,users_produccion_jardines3054@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3054,16,1,392,267,1065,4,21294,-74.0626858,4.8608812,"Cra. 13 # 10-15, Chía, Cundinamarca, Colombia",ROOFTOP,237174,424bb1a7-4aad-4ba7-bbbc-8e2de8fdfb53,212976,users_produccion_jardines3055@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,16,1,393,268,1070,2,21391,-74.0450602,4.8545346,"Cra. 5 Este # 11 83, Chía, Cundinamarca, Colombia",ROOFTOP,237175,8ae20205-10ed-42a7-aeb1-51cecfc1b5dd,212977,users_produccion_jardines3056@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3056,16,1,411,286,1143,5,22859,-74.0295303,4.9172101,"Cra. 8a #1-17, Cajicá, Cundinamarca, Colombia",ROOFTOP,237176,8028a2e5-f999-46bc-b343-354ab37576a9,212978,users_produccion_jardines3057@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3057,16,1,417,292,1166,5,23301,-74.0229478,4.9276167,"Cra. 6 #6, El Tejar, Cajicá, Cundinamarca, Colombia",RANGE_INTERPOLATED,237177,5dd6901c-9d3a-4df2-a249-5ad13a646a43,212979,users_produccion_jardines3058@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3058,16,0,194,69,273,1,5459,-74.2452891,4.5708329,"Dg. 4a #23d1, Soacha, Cundinamarca, Colombia",ROOFTOP,237178,95698f94-40ec-4d2b-90b2-7f004fcb4070,212980,users_produccion_jardines3059@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3059,16,0,216,91,364,1,7266,-74.0639544,4.5906798,"Cl. 9b #6b Este-98, Bogotá, Colombia",RANGE_INTERPOLATED,237179,d530ec4f-85c6-4d1d-a0a7-831b5659ee2a,212981,users_produccion_jardines3060@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3060,16,0,256,131,522,1,10424,-74.1711678,4.6595287,"Tierra Buena conjunto Residencial Tintal, Cra. 98 #00-41, Bogotá, Mosquera, Cundinamarca, Colombia",ROOFTOP,237180,c5e2073a-b129-4b1c-8019-e4a31f8dc9c4,212982,users_produccion_jardines3061@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,16,0,260,135,538,3,10752,-74.0962175,4.6541979,"Cl. 53 #66-2, Bogotá, Colombia",RANGE_INTERPOLATED,237181,de81780a-cc30-46ea-bf53-d9027157ccbd,212983,users_produccion_jardines3062@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3062,16,0,281,156,624,4,12465,-74.021371,4.679154,"Carrera 1 Este #50-15, Usaquén, Bogotá, Colombia",ROOFTOP,237182,fe6d5551-fdb0-4d5b-9df7-09dcee14b6df,212984,users_produccion_jardines3063@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,16,0,370,245,978,1,19544,-74.0982446,4.8057055,"Cl. 11 # 1-71, Cota, Cundinamarca, Colombia",ROOFTOP,237183,55e8315e-14e7-407f-ba59-9df835c99359,212985,users_produccion_jardines3064@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,16,0,397,272,1087,3,21740,-74.0442431,4.8817,"Cra. 3 #10-31, Chía, Cundinamarca, Colombia",ROOFTOP,237184,e9bb8b9e-aeb7-491a-afbb-c494c7d72376,212986,users_produccion_jardines3065@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3065,16,0,410,285,1140,1,22794,-74.0425201,4.9227746,"Cra. 19 #2-06, Cajicá, Cundinamarca, Colombia",ROOFTOP,237185,87dccf34-f542-4383-857b-c3da89ef4785,212987,users_produccion_jardines3066@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3066,17,1,143,18,69,1,1364,-74.1197297,4.4733078,"Dg. 134a Sur #4, Bogotá, Colombia",ROOFTOP,237186,4e74bacc-5145-4a60-bbeb-8cce2186b109,212988,users_produccion_jardines3067@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,17,1,144,19,76,4,1503,-74.0979143,4.4861523,"Cl. 112 Sur # 8C-29, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237187,39b72e84-f917-4694-8c23-ffaa1051b8fd,212989,users_produccion_jardines3068@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,17,1,153,28,111,4,2215,-74.12026,4.50451,"Cl. 94a Sur # 14G-41, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237188,e76cc419-a3ce-4a6a-804b-19bcb00c086b,212990,users_produccion_jardines3069@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,17,1,154,29,116,3,2312,-74.094947,4.500349,"Cl. 85b Sur # 10C-33, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237189,2ac97d8a-8b95-41c0-b9c1-545ed1ef98d2,212991,users_produccion_jardines3070@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3070,17,1,155,30,119,1,2361,-74.0888379,4.5012441,"Carrera 13Ce # 89-72, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237190,9ed13537-8cac-4198-bb8e-9fd9d2dcad75,212992,users_produccion_jardines3071@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3071,17,1,165,40,158,3,3147,-74.1157032,4.5112872,"Cl. 77 Sur #14-40, Bogotá, Colombia",ROOFTOP,237191,51e39213-4194-42f8-a6c5-b11df2408f7f,212993,users_produccion_jardines3072@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,17,1,166,41,164,2,3270,-74.0915816,4.5198402,"Cl. 72a Sur # 13C-48, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237192,5e865e4d-dd51-4564-894c-69015f80110c,212994,users_produccion_jardines3073@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,17,1,167,42,168,3,3357,-74.0852881,4.5196471,"Cl. 70a Sur #18 Este-98, Bogotá, Colombia",RANGE_INTERPOLATED,237193,3a566508-08aa-4f1a-9ce6-026e18389a38,212995,users_produccion_jardines3074@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3074,17,1,175,50,199,3,3974,-74.1577484,4.5405927,"Cl. 76 Sur #26a-86, Bogotá, Colombia",ROOFTOP,237194,845ec8d0-28d4-4088-b3c9-177305218cdf,212996,users_produccion_jardines3075@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3075,17,1,176,51,204,1,4063,-74.134751,4.5371499,"Cl. 78a Sur # 14-16, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237195,b969b983-4c33-47e4-b4ed-c188f683354b,212997,users_produccion_jardines3076@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,17,1,177,52,206,5,4120,-74.108213,4.532636,"Cra. 4ª # 64J-30, Usme, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237196,aef42acc-48f7-4cda-9153-1ee546648372,212998,users_produccion_jardines3077@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,17,1,178,53,212,3,4228,-74.0936192,4.5396899,"Cl. 50c Sur #4B-88, Bogotá, Colombia",ROOFTOP,237197,63bc0db6-803e-43a2-9d18-a0fccd645021,212999,users_produccion_jardines3078@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3078,17,1,179,54,216,1,4303,-74.078313,4.543647,"Cl. 42c Bis ASur #17A-68, Bogotá, Colombia",ROOFTOP,237198,8800a582-01c7-4001-b94c-3a3a40c822e8,213000,users_produccion_jardines3079@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,17,1,187,62,247,1,4921,-74.157961,4.552784,"Dg. 71 Sur # 27-10, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237199,8823f9ed-dfef-43bc-8b70-3406e20a79b7,213001,users_produccion_jardines3080@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,17,1,188,63,250,1,4983,-74.1350754,4.5526196,"Cl. 65a Sur # 16A-5, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237200,6246bfab-9482-4b3e-9a22-8fd97b0f9fba,213002,users_produccion_jardines3081@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3081,17,1,189,64,253,3,5048,-74.1213675,4.5518408,"Cl. 51 Sur #5d-65, Bogotá, Colombia",RANGE_INTERPOLATED,237201,2bc67638-350e-4d43-b71a-8fd04d6ad259,213003,users_produccion_jardines3082@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,17,1,190,65,257,1,5121,-74.1015607,4.552465,"Cl. 41b Sur # 2-65, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237202,68c1d7d9-6fdc-4cdc-9d24-ae197d83f6d7,213004,users_produccion_jardines3083@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3083,17,1,191,66,264,4,5263,-74.079782,4.558716,"Carrera 13E # 30B-50, San Cristóbal, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237203,fd9499fa-e9dc-4d0b-adb8-5b13f83ec593,213005,users_produccion_jardines3084@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,17,1,194,69,274,1,5466,-74.23647,4.5675869,"Cl. 18B Sur # 12-5, Soacha, Cundinamarca, Colombia",ROOFTOP,237204,c9d18c0c-12e6-4b4b-84f2-21dcdd8efaa7,213006,users_produccion_jardines3085@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3085,17,1,195,70,277,3,5531,-74.2309786,4.569497,"Cl. 7B Sur # 7-82, Soacha, Cundinamarca, Colombia",ROOFTOP,237205,c59b53a6-17b3-4c8d-b3c8-71f2e11690e2,213007,users_produccion_jardines3086@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3086,17,1,197,72,287,2,5730,-74.1938657,4.5764727,"Cl. 33 #20-40, Bogotá, Soacha, Cundinamarca, Colombia",ROOFTOP,237206,1b8fdc42-40f7-4bc5-b1eb-cd72b1b7264b,213008,users_produccion_jardines3087@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,17,1,198,73,292,5,5836,-74.169566,4.572604,"Cra. 71 # 76A-45, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237207,bdb876f1-043c-4f0f-acc0-d4eab51c2ac9,213009,users_produccion_jardines3088@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,17,1,199,74,294,5,5876,-74.145844,4.571302,"Cl. 59 Sur # 23-22, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237208,4d56c79c-7ffa-4acd-8ecc-550c263b6a48,213010,users_produccion_jardines3089@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,17,1,200,75,297,4,5934,-74.143329,4.5712469,"Cra. 22c # 58 SUR-3, Cdad. Bolívar, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237209,2f655d84-e67e-4e11-bea7-a29794b6edf7,213011,users_produccion_jardines3090@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,17,1,201,76,303,1,6041,-74.123044,4.5772224,"Tv. 19 #21-56, Bogotá, Colombia",ROOFTOP,237210,8574a055-1007-4d9a-9685-45ea96cf3b2a,213012,users_produccion_jardines3091@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091,17,1,202,77,305,4,6092,-74.0987528,4.5656554,"Cra. 7 #31-10, Bogotá, Colombia",ROOFTOP,237211,a14d75e4-2216-4f65-84dc-96090e3dfdc0,213013,users_produccion_jardines3092@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,17,1,203,78,311,1,6204,-74.0812433,4.5726373,"Cl. 13 Sur #668, Bogotá, Colombia",ROOFTOP,237212,ec2408a6-dc8e-4077-9f68-3b8eff76e287,213014,users_produccion_jardines3093@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,17,1,204,79,316,1,6304,-74.0685759,4.5701569,"Cl. 11 Sur #16 Este-39, Bogotá, Colombia",RANGE_INTERPOLATED,237213,5503b177-9ad8-4d9f-bc73-71a53b1f68d3,213015,users_produccion_jardines3094@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,17,1,207,82,328,5,6560,-74.2218527,4.593096,"Cl. 19a #11a-67, Soacha, Cundinamarca, Colombia",ROOFTOP,237214,9a318124-c8e8-41e3-bfcc-e06e463cff5a,213016,users_produccion_jardines3095@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3095,17,1,208,83,332,1,6623,-74.2027554,4.5943935,"Tv. 16 C #40-18, Soacha, Cundinamarca, Colombia",ROOFTOP,237215,8f6a92b3-4eff-4779-93cc-89dbe12e0d8c,213017,users_produccion_jardines3096@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,17,1,209,84,336,2,6707,-74.1872442,4.5912734,"Cra. 2 #1163, Soacha, Cundinamarca, Colombia",ROOFTOP,237216,60411981-7908-4499-bc4d-940e2476de36,213018,users_produccion_jardines3097@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3097,17,1,210,85,340,4,6795,-74.1695225,4.5944302,"Cra. 73 #60a:39, Bogotá, Colombia",ROOFTOP,237217,4ebcfe7d-d45e-43fe-ae12-72b38bdc9cd3,213019,users_produccion_jardines3098@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,17,1,211,86,341,5,6818,-74.1567527,4.585615,"Cl. 59c Sur #520, Bogotá, Colombia",ROOFTOP,237218,2fdd3666-ab23-4c68-863b-7366472d219c,213020,users_produccion_jardines3099@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3099,17,1,212,87,347,2,6925,-74.137407,4.5983599,"Cra. 68a # 39F-85, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237219,c9aea07e-41da-407f-ad82-289774cd0bbf,213021,users_produccion_jardines3100@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100,17,1,213,88,350,4,6993,-74.1142239,4.581987,"Cra. 23c # 31B-52, Rafael Uribe Uribe, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237220,aee55449-4828-41cc-a502-549c93f1df3e,213022,users_produccion_jardines3101@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,17,1,214,89,354,1,7066,-74.0984761,4.5854426,"Cl. 15 Sur #16-18, Bogotá, Colombia",ROOFTOP,237221,a3c95c77-0f0d-4d75-8ebb-07c2e235de6f,213023,users_produccion_jardines3102@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,17,1,215,90,360,3,7193,-74.0788688,4.5911855,"Cl. 6A #665, Bogotá, Colombia",ROOFTOP,237222,159177da-c62a-4b97-8b22-966568b54918,213024,users_produccion_jardines3103@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,17,1,219,94,376,4,7518,-74.2225096,4.6090174,"Tv. 40 #15-89, Soacha, Cundinamarca, Colombia",ROOFTOP,237223,13c38e7a-4d88-45c3-b343-20fdf43f628a,213025,users_produccion_jardines3104@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,17,1,220,95,377,3,7529,-74.2107102,4.6063771,"Dg. 40 #14, Soacha, Cundinamarca, Colombia",ROOFTOP,237224,eaedd715-395b-4d59-84fa-3f5963d63621,213026,users_produccion_jardines3105@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,17,1,221,96,381,5,7619,-74.190442,4.5992293,"Cl. 69b Sur #77J-14, Soacha, Bogotá, Colombia",ROOFTOP,237225,1860871f-590e-426e-b224-1498b539e20f,213027,users_produccion_jardines3106@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,17,1,222,97,385,2,7684,-74.1744217,4.5982018,"Cl. 57m Sur #75A-48, Bogotá, Colombia",ROOFTOP,237226,f93f0b08-0915-425e-9fe6-1fedda53f57a,213028,users_produccion_jardines3107@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3107,17,1,223,98,392,4,7832,-74.150234,4.612761,"Cl. 40 Sur # 72P-23, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237227,a534299f-414a-4b9c-8235-525f23eac10c,213029,users_produccion_jardines3108@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,17,1,224,99,396,1,7901,-74.1343308,4.609228,"Cra. 68h #32-40, Bogotá, Colombia",ROOFTOP,237228,dea566cb-d5ec-4c8a-a75a-aa943391e394,213030,users_produccion_jardines3109@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109,17,1,225,100,398,3,7946,-74.1130535,4.6033404,"Cl. 9 Sur # 38-4, Puente Aranda, Bogotá, D.C., Bogotá, Bogotá, D.C., Colombia",ROOFTOP,237229,700c508b-40d9-4222-a34a-2592af8cd602,213031,users_produccion_jardines3110@yopmail.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
